individualCount,year,stateProvince,decimalLatitude,decimalLongitude,scientificName,vernacularName
1,2020,Victoria,-37.42241,145.11848,Wallabia bicolor,Swamp Wallaby
1,2019,Victoria,-38.51648,145.11969,Wallabia bicolor,Swamp Wallaby
1,2022,Victoria,-37.43033,145.12237,Wallabia bicolor,Swamp Wallaby
1,1997,Victoria,-36.8616,145.12279,Wallabia bicolor,Swamp Wallaby
1,1996,Victoria,-36.8616,145.12279,Wallabia bicolor,Swamp Wallaby
1,1971,Victoria,-38.18734,145.12351,Wallabia bicolor,Swamp Wallaby
1,2010,Victoria,-38.3893,145.12437,Wallabia bicolor,Swamp Wallaby
1,1995,Victoria,-37.73769,145.12584,Wallabia bicolor,Swamp Wallaby
1,1976,Victoria,-36.62349,145.1263,Wallabia bicolor,Swamp Wallaby
1,1982,Victoria,-37.54016,145.12631,Wallabia bicolor,Swamp Wallaby
1,1971,Victoria,-37.54016,145.12631,Wallabia bicolor,Swamp Wallaby
1,1971,Victoria,-37.45682,145.12631,Wallabia bicolor,Swamp Wallaby
5,1971,Victoria,-37.45682,145.12631,Wallabia bicolor,Swamp Wallaby
1,1968,Victoria,-38.20683,145.12632,Wallabia bicolor,Swamp Wallaby
1,1960,Victoria,-38.12349,145.12632,Wallabia bicolor,Swamp Wallaby
1,1960,Victoria,-38.12349,145.12632,Wallabia bicolor,Swamp Wallaby
1,1958,Victoria,-37.70683,145.12632,Wallabia bicolor,Swamp Wallaby
2,1975,Victoria,-38.3735,145.12633,Wallabia bicolor,Swamp Wallaby
1,2022,Victoria,-37.42764,145.12659,Wallabia bicolor,Swamp Wallaby
1,2022,Victoria,-37.4316,145.127,Wallabia bicolor,Swamp Wallaby
1,2022,Victoria,-37.43102,145.12788,Wallabia bicolor,Swamp Wallaby
1,2022,Victoria,-37.42791,145.12793,Wallabia bicolor,Swamp Wallaby
1,2022,Victoria,-37.42544,145.12893,Wallabia bicolor,Swamp Wallaby
1,1988,Victoria,-38.17392,145.12956,Wallabia bicolor,Swamp Wallaby
1,1994,Victoria,-38.39019,145.12973,Wallabia bicolor,Swamp Wallaby
1,1960,Victoria,-38.15,145.13,Wallabia bicolor,Swamp Wallaby
1,1971,Victoria,-38.15,145.13,Wallabia bicolor,Swamp Wallaby
1,1990,Victoria,-37.77,145.13,Wallabia bicolor,Swamp Wallaby
1,2019,Victoria,-38.51603,145.13179,Wallabia bicolor,Swamp Wallaby
1,2004,Victoria,-36.66706,145.132,Wallabia bicolor,Swamp Wallaby
1,2001,Victoria,-37.66028,145.13233,Wallabia bicolor,Swamp Wallaby
1,,Victoria,-38.15,145.133333,Wallabia bicolor bicolor,Swamp Wallaby
4,2013,Victoria,-38.38998,145.13428,Wallabia bicolor,Swamp Wallaby
38,2013,Victoria,-38.38998,145.13428,Wallabia bicolor,Swamp Wallaby
1,1978,Victoria,-37.30433,145.1344,Wallabia bicolor,Swamp Wallaby
1,1967,Victoria,-37.7009,145.13584,Wallabia bicolor,Swamp Wallaby
1,2019,Victoria,-36.8794,145.13592,Wallabia bicolor,Swamp Wallaby
1,1986,Victoria,-37.45306,145.13636,Wallabia bicolor,Swamp Wallaby
1,2019,Victoria,-38.507294,145.139119,Wallabia bicolor,Swamp Wallaby
2,1993,Victoria,-36.87178,145.13936,Wallabia bicolor,Swamp Wallaby
1,1973,Victoria,-37.52072,145.14034,Wallabia bicolor,Swamp Wallaby
1,2010,Victoria,-37.73893,145.14066,Wallabia bicolor,Swamp Wallaby
2,2002,Victoria,-38.38587,145.14129,Wallabia bicolor,Swamp Wallaby
5,1971,Victoria,-37.43063,145.14257,Wallabia bicolor,Swamp Wallaby
5,1971,Victoria,-37.42162,145.14279,Wallabia bicolor,Swamp Wallaby
1,2020,Victoria,-37.02167,145.14297,Wallabia bicolor,Swamp Wallaby
1,1983,Victoria,-37.50682,145.14298,Wallabia bicolor,Swamp Wallaby
1,1960,Victoria,-38.15683,145.14299,Wallabia bicolor,Swamp Wallaby
1,2019,Victoria,-37.70472,145.14528,Wallabia bicolor,Swamp Wallaby
1,2013,Victoria,-37.70472,145.14528,Wallabia bicolor,Swamp Wallaby
1,1993,Victoria,-36.93589,145.14679,Wallabia bicolor,Swamp Wallaby
3,1994,Victoria,-37.73893,145.14737,Wallabia bicolor,Swamp Wallaby
1,2019,Victoria,-38.509216,145.148124,Wallabia bicolor,Swamp Wallaby
1,2015,Victoria,-38.51027,145.14902,Wallabia bicolor,Swamp Wallaby
1,2023,Victoria,-38.509442,145.149109,Wallabia bicolor,Swamp Wallaby
1,2006,Victoria,-36.93917,145.14917,Wallabia bicolor,Swamp Wallaby
1,1988,Victoria,-37.43614,145.14921,Wallabia bicolor,Swamp Wallaby
1,1988,Victoria,-37.43614,145.14921,Wallabia bicolor,Swamp Wallaby
1,1991,Victoria,-38.51216,145.14951,Wallabia bicolor,Swamp Wallaby
3,2021,Victoria,-38.509261,145.149611,Wallabia bicolor,Swamp Wallaby
3,1992,Victoria,-38.50315,145.14974,Wallabia bicolor,Swamp Wallaby
1,1958,Victoria,-37.72,145.15,Wallabia bicolor,Swamp Wallaby
1,1958,Victoria,-37.72,145.15,Wallabia bicolor,Swamp Wallaby
1,,Victoria,-37.716667,145.15,Wallabia bicolor bicolor,Swamp Wallaby
1,1973,Victoria,-37.68,145.15,Wallabia bicolor,Swamp Wallaby
1,,Victoria,-37.03,145.15,Wallabia bicolor,Swamp Wallaby
6,1987,Victoria,-37.54792,145.15098,Wallabia bicolor,Swamp Wallaby
1,1993,Victoria,-36.94497,145.15106,Wallabia bicolor,Swamp Wallaby
1,1989,Victoria,-37.35329,145.15351,Wallabia bicolor,Swamp Wallaby
2,1986,Victoria,-37.47497,145.15391,Wallabia bicolor,Swamp Wallaby
1,1989,Victoria,-37.41189,145.15433,Wallabia bicolor,Swamp Wallaby
1,2008,Victoria,-38.50557,145.15464,Wallabia bicolor,Swamp Wallaby
2,1997,Victoria,-36.93511,145.15467,Wallabia bicolor,Swamp Wallaby
1,1988,Victoria,-37.47138,145.15513,Wallabia bicolor,Swamp Wallaby
3,1995,Victoria,-37.63181,145.1557,Wallabia bicolor,Swamp Wallaby
1,2020,Victoria,-38.50573,145.15583,Wallabia bicolor,Swamp Wallaby
1,2019,Victoria,-37.34395,145.1561,Wallabia bicolor,Swamp Wallaby
1,1979,Victoria,-37.31369,145.15673,Wallabia bicolor,Swamp Wallaby
1,2019,Victoria,-37.34411,145.15734,Wallabia bicolor,Swamp Wallaby
1,2003,Victoria,-38.11129,145.15853,Wallabia bicolor,Swamp Wallaby
1,2021,Victoria,-37.51693,145.15868,Wallabia bicolor,Swamp Wallaby
1,2019,Victoria,-37.34899,145.15913,Wallabia bicolor,Swamp Wallaby
1,2012,Victoria,-38.17673,145.15914,Wallabia bicolor,Swamp Wallaby
1,2019,Victoria,-37.34803,145.15955,Wallabia bicolor,Swamp Wallaby
1,1979,Victoria,-37.49016,145.15964,Wallabia bicolor,Swamp Wallaby
1,1978,Victoria,-37.20682,145.15964,Wallabia bicolor,Swamp Wallaby
1,1976,Victoria,-37.15682,145.15964,Wallabia bicolor,Swamp Wallaby
1,1976,Victoria,-37.15682,145.15964,Wallabia bicolor,Swamp Wallaby
2,1976,Victoria,-37.15682,145.15964,Wallabia bicolor,Swamp Wallaby
1,1977,Victoria,-38.50683,145.15966,Wallabia bicolor,Swamp Wallaby
1,1993,Victoria,-37.73462,145.15996,Wallabia bicolor,Swamp Wallaby
2,1989,Victoria,-37.31554,145.16007,Wallabia bicolor,Swamp Wallaby
1,2022,Victoria,-37.30096,145.16045,Wallabia bicolor,Swamp Wallaby
1,1975,Victoria,-37.16053,145.16046,Wallabia bicolor,Swamp Wallaby
1,1981,Victoria,-37.43365,145.16284,Wallabia bicolor,Swamp Wallaby
1,1981,Victoria,-37.41383,145.16332,Wallabia bicolor,Swamp Wallaby
3,2016,Victoria,-38.17768,145.1638,Wallabia bicolor,Swamp Wallaby
8,2016,Victoria,-38.17768,145.1638,Wallabia bicolor,Swamp Wallaby
1,2021,Victoria,-37.52136,145.16382,Wallabia bicolor,Swamp Wallaby
1,1989,Victoria,-37.15518,145.16397,Wallabia bicolor,Swamp Wallaby
1,2017,Victoria,-37.63609,145.1651,Wallabia bicolor,Swamp Wallaby
2,2018,Victoria,-37.63609,145.1651,Wallabia bicolor,Swamp Wallaby
4,2019,Victoria,-37.63609,145.1651,Wallabia bicolor,Swamp Wallaby
8,2020,Victoria,-37.63609,145.1651,Wallabia bicolor,Swamp Wallaby
1,2006,Victoria,-37.6578,145.16642,Wallabia bicolor,Swamp Wallaby
2,1988,Victoria,-37.52385,145.16742,Wallabia bicolor,Swamp Wallaby
1,2008,Victoria,-38.11905,145.16755,Wallabia bicolor,Swamp Wallaby
1,2008,Victoria,-38.11905,145.16755,Wallabia bicolor,Swamp Wallaby
1,2008,Victoria,-38.11905,145.16755,Wallabia bicolor,Swamp Wallaby
1,2008,Victoria,-38.11905,145.16755,Wallabia bicolor,Swamp Wallaby
13,2007,Victoria,-38.11905,145.16755,Wallabia bicolor,Swamp Wallaby
25,2008,Victoria,-38.11905,145.16755,Wallabia bicolor,Swamp Wallaby
62,2012,Victoria,-38.16126,145.16802,Wallabia bicolor,Swamp Wallaby
4,2007,Victoria,-38.2952,145.16807,Wallabia bicolor,Swamp Wallaby
1,1992,Victoria,-37.74647,145.16875,Wallabia bicolor,Swamp Wallaby
1,2021,Victoria,-37.52251,145.16902,Wallabia bicolor,Swamp Wallaby
1,2007,Victoria,-38.1574,145.16918,Wallabia bicolor,Swamp Wallaby
3,1986,Victoria,-38.12588,145.16957,Wallabia bicolor,Swamp Wallaby
1,2021,Victoria,-37.52222,145.16963,Wallabia bicolor,Swamp Wallaby
2,1995,Victoria,-38.39533,145.16967,Wallabia bicolor,Swamp Wallaby
1,1991,Victoria,-37.52028,145.16977,Wallabia bicolor,Swamp Wallaby
3,1989,Victoria,-37.46891,145.16989,Wallabia bicolor,Swamp Wallaby
2,2007,Victoria,-38.12543,145.16995,Wallabia bicolor,Swamp Wallaby
1,1971,Victoria,-38.4,145.17,Wallabia bicolor,Swamp Wallaby
1,1979,Victoria,-38.17,145.17,Wallabia bicolor,Swamp Wallaby
1,1958,Victoria,-37.33,145.17,Wallabia bicolor,Swamp Wallaby
1,2020,Victoria,-38.13335,145.17046,Wallabia bicolor,Swamp Wallaby
1,2001,Victoria,-38.13581,145.17047,Wallabia bicolor,Swamp Wallaby
1,2021,Victoria,-37.51515,145.17059,Wallabia bicolor,Swamp Wallaby
1,2019,Victoria,-38.50879,145.17061,Wallabia bicolor,Swamp Wallaby
1,2012,Victoria,-38.1704,145.17061,Wallabia bicolor,Swamp Wallaby
1,1990,Victoria,-37.32022,145.17125,Wallabia bicolor,Swamp Wallaby
2,1999,Victoria,-38.32777,145.17137,Wallabia bicolor,Swamp Wallaby
3,1999,Victoria,-38.31876,145.1716,Wallabia bicolor,Swamp Wallaby
2,1988,Victoria,-37.62936,145.17163,Wallabia bicolor,Swamp Wallaby
1,1918,Victoria,-38.152259,145.172471,Wallabia bicolor,Swamp Wallaby
6,2022,Victoria,-38.464792,145.17303,Wallabia bicolor,Swamp Wallaby
1,1988,Victoria,-38.16469,145.17317,Wallabia bicolor,Swamp Wallaby
5,2014,Victoria,-38.12292,145.17318,Wallabia bicolor,Swamp Wallaby
53,2014,Victoria,-38.12295,145.17324,Wallabia bicolor,Swamp Wallaby
1,2021,Victoria,-37.51478,145.17413,Wallabia bicolor,Swamp Wallaby
1,1989,Victoria,-38.16651,145.17427,Wallabia bicolor,Swamp Wallaby
1,2021,Victoria,-37.51735,145.17437,Wallabia bicolor,Swamp Wallaby
1,2021,Victoria,-37.51709,145.17481,Wallabia bicolor,Swamp Wallaby
2,1991,Victoria,-37.17247,145.17481,Wallabia bicolor,Swamp Wallaby
1,2021,Victoria,-37.51429,145.17488,Wallabia bicolor,Swamp Wallaby
1,2021,Victoria,-37.5266,145.17557,Wallabia bicolor,Swamp Wallaby
1,1991,Victoria,-37.73306,145.17589,Wallabia bicolor,Swamp Wallaby
1,2020,Victoria,-38.1735,145.176172,Wallabia bicolor,Swamp Wallaby
1,2022,Victoria,-37.73124,145.17623,Wallabia bicolor,Swamp Wallaby
1,2006,Victoria,-37.5195,145.17629,Wallabia bicolor,Swamp Wallaby
2,1987,Victoria,-36.84015,145.1763,Wallabia bicolor,Swamp Wallaby
1,1993,Victoria,-37.74016,145.17632,Wallabia bicolor,Swamp Wallaby
1,1989,Victoria,-37.43386,145.17639,Wallabia bicolor,Swamp Wallaby
1,2021,Victoria,-37.52531,145.17712,Wallabia bicolor,Swamp Wallaby
2,2006,Victoria,-38.3163,145.1781,Wallabia bicolor,Swamp Wallaby
2,2007,Victoria,-38.3163,145.1781,Wallabia bicolor,Swamp Wallaby
3,2006,Victoria,-38.3163,145.1781,Wallabia bicolor,Swamp Wallaby
1,2021,Victoria,-37.52412,145.17879,Wallabia bicolor,Swamp Wallaby
4,2007,Victoria,-38.2967,145.17995,Wallabia bicolor,Swamp Wallaby
1,1970,Victoria,-38.3,145.18,Wallabia bicolor,Swamp Wallaby
1,1970,Victoria,-38.27,145.18,Wallabia bicolor,Swamp Wallaby
1,1970,Victoria,-38.27,145.18,Wallabia bicolor,Swamp Wallaby
1,1970,Victoria,-38.27,145.18,Wallabia bicolor,Swamp Wallaby
1,1970,Victoria,-38.27,145.18,Wallabia bicolor,Swamp Wallaby
1,1975,Victoria,-38.17,145.18,Wallabia bicolor,Swamp Wallaby
1,1989,Victoria,-37.37804,145.18001,Wallabia bicolor,Swamp Wallaby
2,1989,Victoria,-37.424,145.18002,Wallabia bicolor,Swamp Wallaby
1,1989,Victoria,-37.12749,145.1804,Wallabia bicolor,Swamp Wallaby
1,2019,Victoria,-38.14482,145.1805,Wallabia bicolor,Swamp Wallaby
1,2019,Victoria,-38.14462,145.18056,Wallabia bicolor,Swamp Wallaby
1,2005,Victoria,-38.37117,145.18058,Wallabia bicolor,Swamp Wallaby
7,2005,Victoria,-38.37117,145.18058,Wallabia bicolor,Swamp Wallaby
1,2019,Victoria,-38.14432,145.18062,Wallabia bicolor,Swamp Wallaby
1,2019,Victoria,-38.14439,145.18069,Wallabia bicolor,Swamp Wallaby
2,2019,Victoria,-38.14431,145.18087,Wallabia bicolor,Swamp Wallaby
1,2019,Victoria,-38.14463,145.18093,Wallabia bicolor,Swamp Wallaby
3,1989,Victoria,-37.38436,145.18098,Wallabia bicolor,Swamp Wallaby
2,2015,Victoria,-38.14671,145.18102,Wallabia bicolor,Swamp Wallaby
25,2015,Victoria,-38.14671,145.18102,Wallabia bicolor,Swamp Wallaby
26,2015,Victoria,-38.14671,145.18102,Wallabia bicolor,Swamp Wallaby
1,2019,Victoria,-38.14457,145.18115,Wallabia bicolor,Swamp Wallaby
2,2019,Victoria,-38.14443,145.18121,Wallabia bicolor,Swamp Wallaby
1,2019,Victoria,-38.14471,145.18122,Wallabia bicolor,Swamp Wallaby
1,2021,Victoria,-37.5207,145.18141,Wallabia bicolor,Swamp Wallaby
1,1989,Victoria,-37.38528,145.18209,Wallabia bicolor,Swamp Wallaby
1,2021,Victoria,-37.51955,145.18212,Wallabia bicolor,Swamp Wallaby
7,2021,Victoria,-38.464011,145.182144,Wallabia bicolor,Swamp Wallaby
1,1989,Victoria,-37.29427,145.18316,Wallabia bicolor,Swamp Wallaby
1,2017,Victoria,-37.75823,145.18336,Wallabia bicolor,Swamp Wallaby
1,1992,Victoria,-38.47575,145.18369,Wallabia bicolor,Swamp Wallaby
1,2013,Victoria,-37.0465,145.18392,Wallabia bicolor,Swamp Wallaby
4,2013,Victoria,-37.0465,145.18392,Wallabia bicolor,Swamp Wallaby
1,2021,Victoria,-37.52447,145.18407,Wallabia bicolor,Swamp Wallaby
4,2006,Victoria,-38.3253,145.18452,Wallabia bicolor,Swamp Wallaby
5,2007,Victoria,-38.3253,145.18452,Wallabia bicolor,Swamp Wallaby
5,2006,Victoria,-38.3253,145.18452,Wallabia bicolor,Swamp Wallaby
1,2017,Victoria,-37.76045,145.18456,Wallabia bicolor,Swamp Wallaby
1,1989,Victoria,-37.35649,145.18504,Wallabia bicolor,Swamp Wallaby
1,1992,Victoria,-37.68274,145.18506,Wallabia bicolor,Swamp Wallaby
1,1990,Victoria,-37.68094,145.1851,Wallabia bicolor,Swamp Wallaby
1,1997,Victoria,-38.11712,145.18576,Wallabia bicolor,Swamp Wallaby
1,1992,Victoria,-37.73052,145.18616,Wallabia bicolor,Swamp Wallaby
1,1991,Victoria,-37.64041,145.18722,Wallabia bicolor,Swamp Wallaby
1,1989,Victoria,-37.44034,145.18754,Wallabia bicolor,Swamp Wallaby
4,1999,Victoria,-38.31903,145.18875,Wallabia bicolor,Swamp Wallaby
2,1989,Victoria,-37.42955,145.18893,Wallabia bicolor,Swamp Wallaby
1,2020,Victoria,-37.83844,145.18899,Wallabia bicolor,Swamp Wallaby
1,1988,Victoria,-37.46921,145.18911,Wallabia bicolor,Swamp Wallaby
1,1994,Victoria,-37.73508,145.18946,Wallabia bicolor,Swamp Wallaby
1,1993,Victoria,-37.73508,145.18946,Wallabia bicolor,Swamp Wallaby
1,1994,Victoria,-37.73508,145.18946,Wallabia bicolor,Swamp Wallaby
1,1994,Victoria,-37.73508,145.18946,Wallabia bicolor,Swamp Wallaby
1,1995,Victoria,-37.73508,145.18946,Wallabia bicolor,Swamp Wallaby
1,1994,Victoria,-37.73508,145.18946,Wallabia bicolor,Swamp Wallaby
3,1993,Victoria,-37.73508,145.18946,Wallabia bicolor,Swamp Wallaby
9,2010,Victoria,-38.3217,145.18979,Wallabia bicolor,Swamp Wallaby
1,1971,Victoria,-38.26048,145.1902,Wallabia bicolor,Swamp Wallaby
1,1971,Victoria,-38.26048,145.1902,Wallabia bicolor,Swamp Wallaby
1,1988,Victoria,-37.51519,145.19026,Wallabia bicolor,Swamp Wallaby
1,1992,Victoria,-37.69994,145.19031,Wallabia bicolor,Swamp Wallaby
1,1991,Victoria,-37.64497,145.19051,Wallabia bicolor,Swamp Wallaby
1,1993,Victoria,-37.7378,145.19052,Wallabia bicolor,Swamp Wallaby
1,1995,Victoria,-37.7378,145.19052,Wallabia bicolor,Swamp Wallaby
2,1994,Victoria,-37.7378,145.19052,Wallabia bicolor,Swamp Wallaby
2,1987,Victoria,-37.72969,145.19072,Wallabia bicolor,Swamp Wallaby
1,1989,Victoria,-37.444,145.19084,Wallabia bicolor,Swamp Wallaby
1,1989,Victoria,-37.444,145.19084,Wallabia bicolor,Swamp Wallaby
1,2021,Victoria,-37.51631,145.19116,Wallabia bicolor,Swamp Wallaby
2,2019,Victoria,-37.62277,145.19132,Wallabia bicolor,Swamp Wallaby
2,2020,Victoria,-37.62277,145.19132,Wallabia bicolor,Swamp Wallaby
5,2018,Victoria,-37.62277,145.19132,Wallabia bicolor,Swamp Wallaby
3,1993,Victoria,-37.73241,145.19179,Wallabia bicolor,Swamp Wallaby
1,1990,Victoria,-37.30161,145.192,Wallabia bicolor,Swamp Wallaby
1,1990,Victoria,-37.30161,145.192,Wallabia bicolor,Swamp Wallaby
1,2012,Victoria,-37.51598,145.19204,Wallabia bicolor,Swamp Wallaby
1,2012,Victoria,-37.51598,145.19204,Wallabia bicolor,Swamp Wallaby
1,1981,Victoria,-37.17094,145.19287,Wallabia bicolor,Swamp Wallaby
4,1981,Victoria,-37.17094,145.19287,Wallabia bicolor,Swamp Wallaby
62,2012,Victoria,-38.15059,145.19288,Wallabia bicolor,Swamp Wallaby
1,2021,Victoria,-37.16647,145.19293,Wallabia bicolor,Swamp Wallaby
6,2015,Victoria,-38.32624,145.19302,Wallabia bicolor,Swamp Wallaby
8,2015,Victoria,-38.32624,145.19302,Wallabia bicolor,Swamp Wallaby
1,1993,Victoria,-37.62699,145.19321,Wallabia bicolor,Swamp Wallaby
2,1991,Victoria,-37.134,145.19375,Wallabia bicolor,Swamp Wallaby
2,1982,Victoria,-37.17006,145.19402,Wallabia bicolor,Swamp Wallaby
1,2022,Victoria,-37.15671,145.19402,Wallabia bicolor,Swamp Wallaby
2,1994,Victoria,-37.73334,145.19404,Wallabia bicolor,Swamp Wallaby
1,1991,Victoria,-37.69913,145.196,Wallabia bicolor,Swamp Wallaby
1,1998,Victoria,-37.69462,145.19611,Wallabia bicolor,Swamp Wallaby
1,1993,Victoria,-37.74059,145.19613,Wallabia bicolor,Swamp Wallaby
1,1989,Victoria,-37.43958,145.1966,Wallabia bicolor,Swamp Wallaby
1,1997,Victoria,-37.767,145.197,Wallabia bicolor,Swamp Wallaby
1,2018,Victoria,-37.6518,145.19713,Wallabia bicolor,Swamp Wallaby
2,2017,Victoria,-37.6518,145.19713,Wallabia bicolor,Swamp Wallaby
2,2020,Victoria,-37.6518,145.19713,Wallabia bicolor,Swamp Wallaby
3,2019,Victoria,-37.6518,145.19713,Wallabia bicolor,Swamp Wallaby
3,2017,Victoria,-37.6518,145.19713,Wallabia bicolor,Swamp Wallaby
1,1981,Victoria,-37.4405,145.19771,Wallabia bicolor,Swamp Wallaby
1,1997,Victoria,-37.76584,145.19779,Wallabia bicolor,Swamp Wallaby
2,2020,Victoria,-37.64402,145.19928,Wallabia bicolor,Swamp Wallaby
4,2019,Victoria,-37.64402,145.19928,Wallabia bicolor,Swamp Wallaby
1,1993,Victoria,-37.73974,145.19956,Wallabia bicolor,Swamp Wallaby
1,1980,Victoria,-38.23,145.2,Wallabia bicolor,Swamp Wallaby
2,2012,Victoria,-38.13857,145.20038,Wallabia bicolor,Swamp Wallaby
1,2020,Victoria,-37.13846,145.20076,Wallabia bicolor,Swamp Wallaby
1,1991,Victoria,-37.68568,145.20086,Wallabia bicolor,Swamp Wallaby
1,1989,Victoria,-37.43785,145.20116,Wallabia bicolor,Swamp Wallaby
3,1982,Victoria,-38.38183,145.20133,Wallabia bicolor,Swamp Wallaby
1,2013,Victoria,-37.5413,145.20147,Wallabia bicolor,Swamp Wallaby
1,2020,Victoria,-37.17017,145.20153,Wallabia bicolor,Swamp Wallaby
2,1971,Victoria,-38.26065,145.20163,Wallabia bicolor,Swamp Wallaby
1,2013,Victoria,-37.6148,145.20178,Wallabia bicolor,Swamp Wallaby
1,1997,Victoria,-37.78754,145.2018,Wallabia bicolor,Swamp Wallaby
1,2017,Victoria,-37.54187,145.20183,Wallabia bicolor,Swamp Wallaby
1,2019,Victoria,-37.54187,145.20183,Wallabia bicolor,Swamp Wallaby
4,2018,Victoria,-37.54187,145.20183,Wallabia bicolor,Swamp Wallaby
15,2005,Victoria,-38.3377,145.20256,Wallabia bicolor,Swamp Wallaby
2,1988,Victoria,-37.65507,145.20274,Wallabia bicolor,Swamp Wallaby
1,1989,Victoria,-37.65057,145.20284,Wallabia bicolor,Swamp Wallaby
1,2014,Victoria,-37.9167,145.2036,Wallabia bicolor,Swamp Wallaby
1,2020,Victoria,-37.61651,145.20388,Wallabia bicolor,Swamp Wallaby
2,2018,Victoria,-37.61651,145.20388,Wallabia bicolor,Swamp Wallaby
4,2019,Victoria,-37.61651,145.20388,Wallabia bicolor,Swamp Wallaby
9,2017,Victoria,-37.61651,145.20388,Wallabia bicolor,Swamp Wallaby
3,2018,Victoria,-37.52858,145.20408,Wallabia bicolor,Swamp Wallaby
4,2021,Victoria,-37.52858,145.20408,Wallabia bicolor,Swamp Wallaby
5,2019,Victoria,-37.52858,145.20408,Wallabia bicolor,Swamp Wallaby
7,2017,Victoria,-37.52858,145.20408,Wallabia bicolor,Swamp Wallaby
1,2013,Victoria,-37.6162,145.20412,Wallabia bicolor,Swamp Wallaby
1,2022,Victoria,-37.806436,145.204684,Wallabia bicolor,Swamp Wallaby
1,2020,Victoria,-37.14231,145.20488,Wallabia bicolor,Swamp Wallaby
1,2020,Victoria,-37.14505,145.20491,Wallabia bicolor,Swamp Wallaby
1,1973,Victoria,-38.11652,145.20517,Wallabia bicolor,Swamp Wallaby
21,2019,Victoria,-37.1659,145.20552,Wallabia bicolor,Swamp Wallaby
1,1989,Victoria,-37.43521,145.20575,Wallabia bicolor,Swamp Wallaby
1,1987,Victoria,-37.62087,145.20583,Wallabia bicolor,Swamp Wallaby
3,1989,Victoria,-37.45145,145.20649,Wallabia bicolor,Swamp Wallaby
1,1989,Victoria,-37.45055,145.20651,Wallabia bicolor,Swamp Wallaby
1,2004,Victoria,-37.76225,145.20794,Wallabia bicolor,Swamp Wallaby
1,2008,Victoria,-37.76225,145.20794,Wallabia bicolor,Swamp Wallaby
1,2006,Victoria,-37.76225,145.20794,Wallabia bicolor,Swamp Wallaby
1,2007,Victoria,-37.76225,145.20794,Wallabia bicolor,Swamp Wallaby
1,2007,Victoria,-37.76225,145.20794,Wallabia bicolor,Swamp Wallaby
1,2007,Victoria,-37.76225,145.20794,Wallabia bicolor,Swamp Wallaby
1,2008,Victoria,-37.76225,145.20794,Wallabia bicolor,Swamp Wallaby
1,2007,Victoria,-37.76225,145.20794,Wallabia bicolor,Swamp Wallaby
2,2006,Victoria,-37.76225,145.20794,Wallabia bicolor,Swamp Wallaby
2,2008,Victoria,-37.76225,145.20794,Wallabia bicolor,Swamp Wallaby
1,2020,Victoria,-37.15406,145.20798,Wallabia bicolor,Swamp Wallaby
1,1992,Victoria,-37.66417,145.20819,Wallabia bicolor,Swamp Wallaby
2,2019,Victoria,-37.33143,145.20837,Wallabia bicolor,Swamp Wallaby
1,1989,Victoria,-37.60379,145.2085,Wallabia bicolor,Swamp Wallaby
10,1990,Victoria,-37.73357,145.20878,Wallabia bicolor,Swamp Wallaby
2,1986,Victoria,-37.44427,145.20892,Wallabia bicolor,Swamp Wallaby
1,2020,Victoria,-37.59949,145.20916,Wallabia bicolor,Swamp Wallaby
1,2019,Victoria,-37.59949,145.20916,Wallabia bicolor,Swamp Wallaby
2,2017,Victoria,-37.59949,145.20916,Wallabia bicolor,Swamp Wallaby
1,2020,Victoria,-35.87322,145.20948,Wallabia bicolor,Swamp Wallaby
1,1991,Victoria,-37.60471,145.20961,Wallabia bicolor,Swamp Wallaby
1,1976,Victoria,-36.62349,145.20963,Wallabia bicolor,Swamp Wallaby
1,1983,Victoria,-37.50682,145.20964,Wallabia bicolor,Swamp Wallaby
1,1982,Victoria,-37.50682,145.20964,Wallabia bicolor,Swamp Wallaby
1,1967,Victoria,-37.45682,145.20964,Wallabia bicolor,Swamp Wallaby
2,1978,Victoria,-37.45682,145.20964,Wallabia bicolor,Swamp Wallaby
2,1981,Victoria,-37.45682,145.20964,Wallabia bicolor,Swamp Wallaby
